Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Unit,Energy,Energy_TWh
2006,Primary electricity,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary electricity,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary electricity,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary electricity,Losses,Demand,,,ktoe,0.0,0.0
2006,Primary electricity,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary electricity,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary electricity,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary electricity,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary electricity,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary electricity,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary electricity,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary electricity,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary electricity,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary electricity,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary electricity,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary electricity,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2006,Primary oils,Production,Supply,,,ktoe,83957.95,976.4309585
2006,Primary oils,Imports,Supply,,,ktoe,64872.06,754.4620577999999
2006,Primary oils,Exports,Supply,,,ktoe,-54874.73,-638.1931099
2006,Primary oils,Marine bunkers,Supply,,,ktoe,0.0,0.0
2006,Primary oils,Stock change,Supply,,,ktoe,-390.88,-4.5459344
2006,Primary oils,Statistical difference,Statistical difference,,,ktoe,-126.8,-1.4746839999999999
2006,Primary oils,Transfers,Demand,,,ktoe,2834.71,32.9676773
2006,Primary oils,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2006,Primary oils,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2006,Primary oils,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2006,Primary oils,Petroleum refineries,Demand,Transformation,,ktoe,90856.49,1056.6609787
2006,Primary oils,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2006,Primary oils,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2006,Primary oils,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2006,Primary oils,Other,Demand,Transformation,,ktoe,0.0,0.0
2006,Primary oils,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2006,Primary oils,Losses,Demand,,,ktoe,0.0,0.0
2006,Primary oils,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2006,Primary oils,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary oils,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary oils,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary oils,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary oils,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2006,Primary oils,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary oils,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary oils,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary oils,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary oils,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2006,Primary oils,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2005,Bioenergy & waste,Production,Supply,,,ktoe,3681.22,42.8125886
2005,Bioenergy & waste,Imports,Supply,,,ktoe,486.79,5.6613677000000004
2005,Bioenergy & waste,Exports,Supply,,,ktoe,0.0,0.0
2005,Bioenergy & waste,Marine bunkers,Supply,,,ktoe,0.0,0.0
2005,Bioenergy & waste,Stock change,Supply,,,ktoe,0.0,0.0
2005,Bioenergy & waste,Statistical difference,Statistical difference,,,ktoe,0.0,0.0
2005,Bioenergy & waste,Transfers,Demand,,,ktoe,0.0,0.0
2005,Bioenergy & waste,Major power producers,Demand,Transformation,Electricity generation,ktoe,809.6,9.415648000000001
2005,Bioenergy & waste,Autogenerators,Demand,Transformation,Electricity generation,ktoe,2560.91,29.783383299999997
2005,Bioenergy & waste,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2005,Bioenergy & waste,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2005,Bioenergy & waste,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2005,Bioenergy & waste,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2005,Bioenergy & waste,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2005,Bioenergy & waste,Other,Demand,Transformation,,ktoe,0.0,0.0
2005,Bioenergy & waste,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Bioenergy & waste,Losses,Demand,,,ktoe,0.0,0.0
2005,Bioenergy & waste,Unclassified,Demand,Final consumption,Industry,ktoe,200.76,2.3348388
2005,Bioenergy & waste,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Bioenergy & waste,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Bioenergy & waste,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Bioenergy & waste,Road,Demand,Final consumption,Transport,ktoe,74.05,0.8612015
2005,Bioenergy & waste,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Bioenergy & waste,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Bioenergy & waste,Domestic,Demand,Final consumption,Other final users,ktoe,317.8,3.696014
2005,Bioenergy & waste,Public administration,Demand,Final consumption,Other final users,ktoe,104.57,1.2161491
2005,Bioenergy & waste,Commercial,Demand,Final consumption,Other final users,ktoe,19.69,0.2289947
2005,Bioenergy & waste,Agriculture,Demand,Final consumption,Other final users,ktoe,80.63,0.9377268999999999
2005,Bioenergy & waste,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2005,Bioenergy & waste,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2005,Coal,Production,Supply,,,ktoe,12713.83,147.8618429
2005,Coal,Imports,Supply,,,ktoe,28533.97,331.8500711
2005,Coal,Exports,Supply,,,ktoe,-419.84,-4.8827392
2005,Coal,Marine bunkers,Supply,,,ktoe,0.0,0.0
2005,Coal,Stock change,Supply,,,ktoe,-1405.53,-16.3463139
2005,Coal,Statistical difference,Statistical difference,,,ktoe,23.2,0.269816
2005,Coal,Transfers,Demand,,,ktoe,0.0,0.0
2005,Coal,Major power producers,Demand,Transformation,Electricity generation,ktoe,31528.37,366.6749431
2005,Coal,Autogenerators,Demand,Transformation,Electricity generation,ktoe,879.73,10.2312599
2005,Coal,Heat generation,Demand,Transformation,,ktoe,286.17,3.3281571000000003
2005,Coal,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2005,Coal,Coke manufacture,Demand,Transformation,,ktoe,4053.44,47.1415072
2005,Coal,Blast furnaces,Demand,Transformation,,ktoe,755.88,8.7908844
2005,Coal,Patent fuel manufacture,Demand,Transformation,,ktoe,196.82,2.2890166
2005,Coal,Other,Demand,Transformation,,ktoe,0.0,0.0
2005,Coal,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Coal,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Coal,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Coal,Coal extraction,Demand,Energy industry use,,ktoe,4.11,0.0477993
2005,Coal,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Coal,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Coal,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Coal,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Coal,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Coal,Losses,Demand,,,ktoe,0.0,0.0
2005,Coal,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Coal,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Coal,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,23.7,0.27563099999999996
2005,Coal,Mineral products,Demand,Final consumption,Industry,ktoe,738.81,8.5923603
2005,Coal,Chemicals,Demand,Final consumption,Industry,ktoe,84.1,0.9780829999999999
2005,Coal,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,9.58,0.1114154
2005,Coal,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,3.23,0.0375649
2005,Coal,Vehicles,Demand,Final consumption,Industry,ktoe,38.11,0.4432193
2005,Coal,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,18.75,0.2180625
2005,Coal,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,49.78,0.5789414
2005,Coal,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,97.67,1.1359021
2005,Coal,Other industries,Demand,Final consumption,Industry,ktoe,115.95,1.3484985
2005,Coal,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Coal,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Coal,Rail,Demand,Final consumption,Transport,ktoe,2.92,0.0339596
2005,Coal,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Coal,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Coal,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Coal,Domestic,Demand,Final consumption,Other final users,ktoe,473.78,5.5100614
2005,Coal,Public administration,Demand,Final consumption,Other final users,ktoe,26.51,0.3083113
2005,Coal,Commercial,Demand,Final consumption,Other final users,ktoe,4.16,0.0483808
2005,Coal,Agriculture,Demand,Final consumption,Other final users,ktoe,6.02,0.0700126
2005,Coal,Miscellaneous,Demand,Final consumption,Other final users,ktoe,1.4,0.016281999999999998
2005,Coal,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2005,Electricity,Production,Supply,,,ktoe,0.0,0.0
2005,Electricity,Imports,Supply,,,ktoe,959.59,11.1600317
2005,Electricity,Exports,Supply,,,ktoe,-244.13,-2.8392318999999997
2005,Electricity,Marine bunkers,Supply,,,ktoe,0.0,0.0
2005,Electricity,Stock change,Supply,,,ktoe,0.0,0.0
2005,Electricity,Statistical difference,Statistical difference,,,ktoe,19.5,0.226785
2005,Electricity,Transfers,Demand,,,ktoe,673.57,7.8336191
2005,Electricity,Major power producers,Demand,Transformation,Electricity generation,ktoe,30563.76,355.4565288
2005,Electricity,Autogenerators,Demand,Transformation,Electricity generation,ktoe,2763.53,32.1398539
2005,Electricity,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2005,Electricity,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2005,Electricity,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2005,Electricity,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2005,Electricity,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2005,Electricity,Other,Demand,Transformation,,ktoe,0.0,0.0
2005,Electricity,Electricity generation,Demand,Energy industry use,,ktoe,1536.83,17.873332899999998
2005,Electricity,Oil and gas extraction,Demand,Energy industry use,,ktoe,43.45,0.5053235
2005,Electricity,Petroleum refineries,Demand,Energy industry use,,ktoe,383.41,4.459058300000001
2005,Electricity,Coal extraction,Demand,Energy industry use,,ktoe,91.69,1.0663547
2005,Electricity,Coke manufacture,Demand,Energy industry use,,ktoe,8.45,0.09827349999999999
2005,Electricity,Blast furnaces,Demand,Energy industry use,,ktoe,44.24,0.5145112000000001
2005,Electricity,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Electricity,Pumped storage,Demand,Energy industry use,,ktoe,66.82,0.7771165999999999
2005,Electricity,Other,Demand,Energy industry use,,ktoe,161.77,1.8813851000000001
2005,Electricity,Losses,Demand,,,ktoe,2379.54,27.6740502
2005,Electricity,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Electricity,Iron and steel,Demand,Final consumption,Industry,ktoe,431.61,5.0196243
2005,Electricity,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,661.48,7.6930124
2005,Electricity,Mineral products,Demand,Final consumption,Industry,ktoe,685.95,7.9775985
2005,Electricity,Chemicals,Demand,Final consumption,Industry,ktoe,1816.44,21.1251972
2005,Electricity,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,742.28,8.6327164
2005,Electricity,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,638.02,7.4201726
2005,Electricity,Vehicles,Demand,Final consumption,Industry,ktoe,502.2,5.840586
2005,Electricity,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,1055.28,12.2729064
2005,Electricity,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,291.74,3.3929362
2005,Electricity,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,1137.14,13.2249382
2005,Electricity,Other industries,Demand,Final consumption,Industry,ktoe,1848.26,21.4952638
2005,Electricity,Construction,Demand,Final consumption,Industry,ktoe,165.86,1.9289518
2005,Electricity,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Electricity,Rail,Demand,Final consumption,Transport,ktoe,347.4,4.040261999999999
2005,Electricity,Road,Demand,Final consumption,Transport,ktoe,1.65,0.019189499999999998
2005,Electricity,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Electricity,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Electricity,Domestic,Demand,Final consumption,Other final users,ktoe,10809.21,125.71111229999998
2005,Electricity,Public administration,Demand,Final consumption,Other final users,ktoe,1722.09,20.0279067
2005,Electricity,Commercial,Demand,Final consumption,Other final users,ktoe,6779.92,78.8504696
2005,Electricity,Agriculture,Demand,Final consumption,Other final users,ktoe,344.09,4.001766699999999
2005,Electricity,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2005,Electricity,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2005,Heat sold,Production,Supply,,,ktoe,0.0,0.0
2005,Heat sold,Imports,Supply,,,ktoe,0.0,0.0
2005,Heat sold,Exports,Supply,,,ktoe,0.0,0.0
2005,Heat sold,Marine bunkers,Supply,,,ktoe,0.0,0.0
2005,Heat sold,Stock change,Supply,,,ktoe,0.0,0.0
2005,Heat sold,Statistical difference,Statistical difference,,,ktoe,0.0,0.0
2005,Heat sold,Transfers,Demand,,,ktoe,0.0,0.0
2005,Heat sold,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2005,Heat sold,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2005,Heat sold,Heat generation,Demand,Transformation,,ktoe,1365.84,15.8847192
2005,Heat sold,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2005,Heat sold,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2005,Heat sold,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2005,Heat sold,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2005,Heat sold,Other,Demand,Transformation,,ktoe,0.0,0.0
2005,Heat sold,Electricity generation,Demand,Energy industry use,,ktoe,26.41,0.3071483
2005,Heat sold,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Heat sold,Petroleum refineries,Demand,Energy industry use,,ktoe,71.45,0.8309635
2005,Heat sold,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Heat sold,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Heat sold,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Heat sold,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Heat sold,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Heat sold,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Heat sold,Losses,Demand,,,ktoe,0.0,0.0
2005,Heat sold,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Heat sold,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Heat sold,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Heat sold,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Heat sold,Chemicals,Demand,Final consumption,Industry,ktoe,391.87,4.5574481
2005,Heat sold,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,2.7,0.031401
2005,Heat sold,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Heat sold,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Heat sold,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.71,0.008257299999999999
2005,Heat sold,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Heat sold,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,30.5,0.354715
2005,Heat sold,Other industries,Demand,Final consumption,Industry,ktoe,404.73,4.7070099
2005,Heat sold,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Heat sold,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Heat sold,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Heat sold,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Heat sold,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Heat sold,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Heat sold,Domestic,Demand,Final consumption,Other final users,ktoe,51.93,0.6039459
2005,Heat sold,Public administration,Demand,Final consumption,Other final users,ktoe,375.78,4.3703214
2005,Heat sold,Commercial,Demand,Final consumption,Other final users,ktoe,9.76,0.11350879999999999
2005,Heat sold,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2005,Heat sold,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2005,Heat sold,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2005,Manufactured fuel,Production,Supply,,,ktoe,0.0,0.0
2005,Manufactured fuel,Imports,Supply,,,ktoe,623.44,7.2506072
2005,Manufactured fuel,Exports,Supply,,,ktoe,-89.38,-1.0394894
2005,Manufactured fuel,Marine bunkers,Supply,,,ktoe,0.0,0.0
2005,Manufactured fuel,Stock change,Supply,,,ktoe,-97.45,-1.1333435
2005,Manufactured fuel,Statistical difference,Statistical difference,,,ktoe,-6.53,-0.0759439
2005,Manufactured fuel,Transfers,Demand,,,ktoe,113.1,1.315353
2005,Manufactured fuel,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2005,Manufactured fuel,Autogenerators,Demand,Transformation,Electricity generation,ktoe,990.3,11.517188999999998
2005,Manufactured fuel,Heat generation,Demand,Transformation,,ktoe,51.38,0.5975494
2005,Manufactured fuel,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2005,Manufactured fuel,Coke manufacture,Demand,Transformation,,ktoe,4024.48,46.8047024
2005,Manufactured fuel,Blast furnaces,Demand,Transformation,,ktoe,1446.3,16.820469
2005,Manufactured fuel,Patent fuel manufacture,Demand,Transformation,,ktoe,200.09,2.3270467
2005,Manufactured fuel,Other,Demand,Transformation,,ktoe,0.0,0.0
2005,Manufactured fuel,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Manufactured fuel,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Manufactured fuel,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Manufactured fuel,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Manufactured fuel,Coke manufacture,Demand,Energy industry use,,ktoe,395.98,4.6052474
2005,Manufactured fuel,Blast furnaces,Demand,Energy industry use,,ktoe,424.09,4.9321667
2005,Manufactured fuel,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Manufactured fuel,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Manufactured fuel,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2005,Manufactured fuel,Losses,Demand,,,ktoe,211.14,2.4555581999999996
2005,Manufactured fuel,Unclassified,Demand,Final consumption,Industry,ktoe,226.39,2.6329157
2005,Manufactured fuel,Iron and steel,Demand,Final consumption,Industry,ktoe,585.56,6.810062799999999
2005,Manufactured fuel,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2005,Manufactured fuel,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Manufactured fuel,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Manufactured fuel,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Manufactured fuel,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Manufactured fuel,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2005,Manufactured fuel,Domestic,Demand,Final consumption,Other final users,ktoe,223.46,2.5988398
2005,Manufactured fuel,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2005,Manufactured fuel,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2005,Manufactured fuel,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2005,Manufactured fuel,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2005,Manufactured fuel,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2005,Natural gas,Production,Supply,,,ktoe,88219.19,1025.9891797
2005,Natural gas,Imports,Supply,,,ktoe,14903.54,173.32817020000002
2005,Natural gas,Exports,Supply,,,ktoe,-8270.1,-96.181263
2005,Natural gas,Marine bunkers,Supply,,,ktoe,0.0,0.0
2005,Natural gas,Stock change,Supply,,,ktoe,113.59,1.3210517
2005,Natural gas,Statistical difference,Statistical difference,,,ktoe,9.54,0.11095019999999998
2005,Natural gas,Transfers,Demand,,,ktoe,4.37,0.0508231
