Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Aggregate_type,Unit,Energy,Row
2023,Natural gas,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,245.58,46
2023,Natural gas,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,242.78,47
2023,Natural gas,Other industries,Demand,Final consumption,Industry,value,ktoe,699.52,48
2023,Natural gas,Construction,Demand,Final consumption,Industry,value,ktoe,388.0,49
2023,Natural gas,Transport,Demand,Final consumption,Transport,sum,ktoe,84.09,50
2023,Natural gas,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2023,Natural gas,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2023,Natural gas,Road,Demand,Final consumption,Transport,value,ktoe,84.09,53
2023,Natural gas,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2023,Natural gas,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2023,Natural gas,Other,Demand,Final consumption,Other final users,sum,ktoe,28041.65,56
2023,Natural gas,Domestic,Demand,Final consumption,Other final users,value,ktoe,20386.92,57
2023,Natural gas,Public administration,Demand,Final consumption,Other final users,value,ktoe,3000.57,58
2023,Natural gas,Commercial,Demand,Final consumption,Other final users,value,ktoe,3705.55,59
2023,Natural gas,Agriculture,Demand,Final consumption,Other final users,value,ktoe,64.64,60
2023,Natural gas,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,883.98,61
2023,Natural gas,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2023,Petroleum products,Production,Supply,,,value,ktoe,0.0,5
2023,Petroleum products,Imports,Supply,,,value,ktoe,33269.47,6
2023,Petroleum products,Exports,Supply,,,value,ktoe,-20679.16,7
2023,Petroleum products,Marine bunkers,Supply,,,value,ktoe,-2086.38,8
2023,Petroleum products,Stock change,Supply,,,value,ktoe,-29.74,9
2023,Petroleum products,Total supply,Supply,,,sum,ktoe,10474.19,10
2023,Petroleum products,Statistical difference,Statistical difference,,,value,ktoe,103.15,11
2023,Petroleum products,Total demand,Demand,,,sum,ktoe,10371.03,12
2023,Petroleum products,Transfers,Demand,,,value,ktoe,-14.72,13
2023,Petroleum products,Transformation,Demand,Transformation,,sum,ktoe,54340.25,14
2023,Petroleum products,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-426.19,15
2023,Petroleum products,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-69.1,16
2023,Petroleum products,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-357.1,17
2023,Petroleum products,Heat generation,Demand,Transformation,,value,ktoe,-56.25,18
2023,Petroleum products,Petroleum refineries,Demand,Transformation,,value,ktoe,55235.04,19
2023,Petroleum products,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2023,Petroleum products,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2023,Petroleum products,Patent fuel manufacture,Demand,Transformation,,value,ktoe,-46.17,22
2023,Petroleum products,Other,Demand,Transformation,,value,ktoe,-366.19,23
2023,Petroleum products,Energy industry use,Demand,Energy industry use,,sum,ktoe,3618.22,24
2023,Petroleum products,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2023,Petroleum products,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,507.96,26
2023,Petroleum products,Petroleum refineries,Demand,Energy industry use,,value,ktoe,3110.27,27
2023,Petroleum products,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2023,Petroleum products,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2023,Petroleum products,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2023,Petroleum products,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2023,Petroleum products,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2023,Petroleum products,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2023,Petroleum products,Losses,Demand,,,value,ktoe,0.0,34
2023,Petroleum products,Final consumption,Demand,Final consumption,,sum,ktoe,61078.33,35
2023,Petroleum products,Industry,Demand,Final consumption,Industry,sum,ktoe,2211.63,36
2023,Petroleum products,Unclassified,Demand,Final consumption,Industry,value,ktoe,1463.14,37
2023,Petroleum products,Iron and steel,Demand,Final consumption,Industry,value,ktoe,15.93,38
2023,Petroleum products,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.95,39
2023,Petroleum products,Mineral products,Demand,Final consumption,Industry,value,ktoe,84.34,40
2023,Petroleum products,Chemicals,Demand,Final consumption,Industry,value,ktoe,104.37,41
2023,Petroleum products,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.42,42
2023,Petroleum products,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.96,43
2023,Petroleum products,Vehicles,Demand,Final consumption,Industry,value,ktoe,28.42,44
2023,Petroleum products,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,137.39,45
2023,Petroleum products,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,44.93,46
2023,Petroleum products,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,28.37,47
2023,Petroleum products,Other industries,Demand,Final consumption,Industry,value,ktoe,50.4,48
2023,Petroleum products,Construction,Demand,Final consumption,Industry,value,ktoe,251.99,49
2023,Petroleum products,Transport,Demand,Final consumption,Transport,sum,ktoe,48869.4,50
2023,Petroleum products,Air,Demand,Final consumption,Transport,value,ktoe,12258.48,51
2023,Petroleum products,Rail,Demand,Final consumption,Transport,value,ktoe,588.12,52
2023,Petroleum products,Road,Demand,Final consumption,Transport,value,ktoe,35238.16,53
2023,Petroleum products,National navigation,Demand,Final consumption,Transport,value,ktoe,784.63,54
2023,Petroleum products,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2023,Petroleum products,Other,Demand,Final consumption,Other final users,sum,ktoe,5566.55,56
2023,Petroleum products,Domestic,Demand,Final consumption,Other final users,value,ktoe,2065.15,57
2023,Petroleum products,Public administration,Demand,Final consumption,Other final users,value,ktoe,654.31,58
2023,Petroleum products,Commercial,Demand,Final consumption,Other final users,value,ktoe,1628.02,59
2023,Petroleum products,Agriculture,Demand,Final consumption,Other final users,value,ktoe,842.97,60
2023,Petroleum products,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,376.1,61
2023,Petroleum products,Non energy use,Demand,Final consumption,,value,ktoe,4430.76,62
2023,Primary electricity,Production,Supply,,,value,ktoe,17538.7,5
2023,Primary electricity,Imports,Supply,,,value,ktoe,0.0,6
2023,Primary electricity,Exports,Supply,,,value,ktoe,0.0,7
2023,Primary electricity,Marine bunkers,Supply,,,value,ktoe,0.0,8
2023,Primary electricity,Stock change,Supply,,,value,ktoe,0.0,9
2023,Primary electricity,Total supply,Supply,,,sum,ktoe,17538.7,10
2023,Primary electricity,Statistical difference,Statistical difference,,,value,ktoe,0.0,11
2023,Primary electricity,Total demand,Demand,,,sum,ktoe,17538.7,12
2023,Primary electricity,Transfers,Demand,,,value,ktoe,-8748.26,13
2023,Primary electricity,Transformation,Demand,Transformation,,sum,ktoe,-8790.44,14
2023,Primary electricity,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-8790.44,15
2023,Primary electricity,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-8790.44,16
2023,Primary electricity,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,0.0,17
2023,Primary electricity,Heat generation,Demand,Transformation,,value,ktoe,0.0,18
2023,Primary electricity,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2023,Primary electricity,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2023,Primary electricity,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2023,Primary electricity,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2023,Primary electricity,Other,Demand,Transformation,,value,ktoe,0.0,23
2023,Primary electricity,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,24
2023,Primary electricity,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2023,Primary electricity,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2023,Primary electricity,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2023,Primary electricity,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2023,Primary electricity,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2023,Primary electricity,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2023,Primary electricity,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2023,Primary electricity,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2023,Primary electricity,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2023,Primary electricity,Losses,Demand,,,value,ktoe,0.0,34
2023,Primary electricity,Final consumption,Demand,Final consumption,,sum,ktoe,0.0,35
2023,Primary electricity,Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,36
2023,Primary electricity,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2023,Primary electricity,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,38
2023,Primary electricity,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2023,Primary electricity,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,40
2023,Primary electricity,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2023,Primary electricity,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,42
2023,Primary electricity,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2023,Primary electricity,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2023,Primary electricity,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2023,Primary electricity,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2023,Primary electricity,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2023,Primary electricity,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,48
2023,Primary electricity,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2023,Primary electricity,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2023,Primary electricity,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2023,Primary electricity,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2023,Primary electricity,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2023,Primary electricity,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2023,Primary electricity,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2023,Primary electricity,Other,Demand,Final consumption,Other final users,sum,ktoe,0.0,56
2023,Primary electricity,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,57
2023,Primary electricity,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,58
2023,Primary electricity,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2023,Primary electricity,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2023,Primary electricity,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2023,Primary electricity,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2023,Primary oils,Production,Supply,,,value,ktoe,36618.65,5
2023,Primary oils,Imports,Supply,,,value,ktoe,49860.92,6
2023,Primary oils,Exports,Supply,,,value,ktoe,-30239.28,7
2023,Primary oils,Marine bunkers,Supply,,,value,ktoe,0.0,8
2023,Primary oils,Stock change,Supply,,,value,ktoe,-771.41,9
2023,Primary oils,Total supply,Supply,,,sum,ktoe,55468.89,10
2023,Primary oils,Statistical difference,Statistical difference,,,value,ktoe,-0.35,11
2023,Primary oils,Total demand,Demand,,,sum,ktoe,55469.24,12
2023,Primary oils,Transfers,Demand,,,value,ktoe,-142.87,13
2023,Primary oils,Transformation,Demand,Transformation,,sum,ktoe,-55326.37,14
2023,Primary oils,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,0.0,15
2023,Primary oils,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,0.0,16
2023,Primary oils,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,0.0,17
2023,Primary oils,Heat generation,Demand,Transformation,,value,ktoe,0.0,18
2023,Primary oils,Petroleum refineries,Demand,Transformation,,value,ktoe,-55665.11,19
2023,Primary oils,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2023,Primary oils,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2023,Primary oils,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2023,Primary oils,Other,Demand,Transformation,,value,ktoe,338.74,23
2023,Primary oils,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,24
2023,Primary oils,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2023,Primary oils,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2023,Primary oils,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2023,Primary oils,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2023,Primary oils,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2023,Primary oils,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2023,Primary oils,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2023,Primary oils,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2023,Primary oils,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2023,Primary oils,Losses,Demand,,,value,ktoe,0.0,34
2023,Primary oils,Final consumption,Demand,Final consumption,,sum,ktoe,0.0,35
2023,Primary oils,Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,36
2023,Primary oils,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2023,Primary oils,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,38
2023,Primary oils,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2023,Primary oils,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,40
2023,Primary oils,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2023,Primary oils,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,42
2023,Primary oils,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2023,Primary oils,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2023,Primary oils,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2023,Primary oils,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2023,Primary oils,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2023,Primary oils,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,48
2023,Primary oils,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2023,Primary oils,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2023,Primary oils,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2023,Primary oils,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2023,Primary oils,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2023,Primary oils,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2023,Primary oils,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2023,Primary oils,Other,Demand,Final consumption,Other final users,sum,ktoe,0.0,56
2023,Primary oils,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,57
2023,Primary oils,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,58
2023,Primary oils,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2023,Primary oils,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2023,Primary oils,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2023,Primary oils,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2023,Total,Production,Supply,,,value,ktoe,101169.44,5
2023,Total,Imports,Supply,,,value,ktoe,137426.17,6
2023,Total,Exports,Supply,,,value,ktoe,-67955.97,7
2023,Total,Marine bunkers,Supply,,,value,ktoe,-2086.38,8
2023,Total,Stock change,Supply,,,value,ktoe,-297.7,9
2023,Total,Total supply,Supply,,,sum,ktoe,168255.57,10
2023,Total,Statistical difference,Statistical difference,,,value,ktoe,185.78,11
2023,Total,Total demand,Demand,,,sum,ktoe,168069.79,12
2023,Total,Transfers,Demand,,,value,ktoe,-169.67,13
2023,Total,Transformation,Demand,Transformation,,sum,ktoe,-25541.9,14
2023,Total,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-22357.86,15
2023,Total,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-16678.64,16
2023,Total,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-5679.22,17
2023,Total,Heat generation,Demand,Transformation,,value,ktoe,-1054.91,18
2023,Total,Petroleum refineries,Demand,Transformation,,value,ktoe,-430.07,19
2023,Total,Coke manufacture,Demand,Transformation,,value,ktoe,-48.79,20
2023,Total,Blast furnaces,Demand,Transformation,,value,ktoe,-1607.23,21
2023,Total,Patent fuel manufacture,Demand,Transformation,,value,ktoe,-15.61,22
2023,Total,Other,Demand,Transformation,,value,ktoe,-27.45,23
2023,Total,Energy industry use,Demand,Energy industry use,,sum,ktoe,9877.96,24
2023,Total,Electricity generation,Demand,Energy industry use,,value,ktoe,957.95,25
2023,Total,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,4121.16,26
2023,Total,Petroleum refineries,Demand,Energy industry use,,value,ktoe,3956.19,27
2023,Total,Coal extraction,Demand,Energy industry use,,value,ktoe,13.1,28
2023,Total,Coke manufacture,Demand,Energy industry use,,value,ktoe,96.69,29
2023,Total,Blast furnaces,Demand,Energy industry use,,value,ktoe,244.81,30
2023,Total,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
